Test ID,Item,Correct,Incorrect,TP,Inacc,APT,ITP,TN,FP,FN,Basic Acc,Precision,Recall,F-Score,M Precision,M Recall,M F-Score,FS Precision,FS Recall,FS F-Score,RMSE,NDE,MAPE,Kolter,Est Acc,Estimated,Actual,Diff,Est of Total,Actual of Total
sVa_Bigz_L04,*TL,0,69332,0,0.0,0,0,0,0,69332,0.0,0,0.0,0,0,0.0,0,0,0.0,0,121.5423,1.0,0.0,0.5,0.0,0.0,915237.66,915237.66,0,1.0
sVa_Bigz_L04,HPE,0,17333,0,0.0,0,0,0,0,17333,0.0,0,0.0,0,0,0.0,0,0,0.0,0,62.7994,1.0,0.0,0.5,0.0,0.0,492307.0,492307.0,0,0.5379
sVa_Bigz_L04,FRE,0,17333,0,0.0,0,0,0,0,17333,0.0,0,0.0,0,0,0.0,0,0,0.0,0,13.0816,1.0,0.0,0.5,0.0,0.0,225340.33,225340.33,0,0.2462
sVa_Bigz_L04,CDE,0,17333,0,0.0,0,0,0,0,17333,0.0,0,0.0,0,0,0.0,0,0,0.0,0,41.9607,1.0,0.0,0.5,0.0,0.0,148822.0,148822.0,0,0.1626
sVa_Bigz_L04,UTE,0,17333,0,0.0,0,0,0,0,17333,0.0,0,0.0,0,0,0.0,0,0,0.0,0,3.7006,1.0,0.0,0.5,0.0,0.0,48768.33,48768.33,0,0.0533
