Test ID,Item,Correct,Incorrect,TP,Inacc,APT,ITP,TN,FP,FN,Basic Acc,Precision,Recall,F-Score,M Precision,M Recall,M F-Score,FS Precision,FS Recall,FS F-Score,RMSE,NDE,MAPE,Kolter,Est Acc,Estimated,Actual,Diff,Est of Total,Actual of Total
sVa_Bigz_L06,*TL,103266,726,103266,5062.9723,70498,32767,0,0,726,0.993,1.0,0.993,0.9965,0.6827,0.6779,0.6803,0.951,0.9443,0.9476,72.8372,0.0362,0.3537,0.8795,0.9638,1076393.01,1116835.66,269070.0,1.0,1.0
sVa_Bigz_L06,HPE,17211,121,17211,974.5833,13223,3988,0,0,121,0.993,1.0,0.993,0.9965,0.7683,0.7629,0.7656,0.9434,0.9368,0.9401,18.9891,0.0616,0.6498,0.943,0.9384,522637.33,492307.0,56084.33,0.4855,0.4408
sVa_Bigz_L06,FRE,17211,121,17211,169.1667,16745,466,0,0,121,0.993,1.0,0.993,0.9965,0.9729,0.9661,0.9695,0.9902,0.9833,0.9867,3.5322,0.0308,0.0743,0.96,0.9692,232269.67,225340.33,18044.67,0.2158,0.2018
sVa_Bigz_L06,CDE,17211,121,17211,90.0,16998,213,0,0,121,0.993,1.0,0.993,0.9965,0.9876,0.9807,0.9841,0.9948,0.9878,0.9913,41.2332,0.5131,0.0187,0.7336,0.4869,72464.67,148822.0,79298.0,0.0673,0.1333
sVa_Bigz_L06,UTE,17211,121,17211,0.0,6249,10962,0,0,121,0.993,1.0,0.993,0.9965,0.3631,0.3605,0.3618,1.0,0.993,0.9965,3.9867,1.1175,3.1621,0.4349,-0.1175,103268.0,48768.33,55122.33,0.0959,0.0437
sVa_Bigz_L06,GRE,17211,121,17211,3.5556,17200,10,0,0,121,0.993,1.0,0.993,0.9965,0.9994,0.9924,0.9959,0.9998,0.9928,0.9963,0.4541,0.0069,0.0007,0.9961,0.9931,86105.67,86700.67,683.67,0.08,0.0776
sVa_Bigz_L06,TVE,17211,121,17211,3825.6667,83,17128,0,0,121,0.993,1.0,0.993,0.9965,0.0048,0.0048,0.0048,0.7777,0.7723,0.775,4.6419,0.4809,0.5449,0.7396,0.5191,59647.67,114897.33,59837.0,0.0554,0.1029
