Test ID,Item,Correct,Incorrect,TP,Inacc,APT,ITP,TN,FP,FN,Basic Acc,Precision,Recall,F-Score,M Precision,M Recall,M F-Score,FS Precision,FS Recall,FS F-Score,RMSE,NDE,MAPE,Kolter,Est Acc,Estimated,Actual,Diff,Est of Total,Actual of Total
sVa_BigO_L09,*TL,92896,63094,82622,4513.8332,57465,25155,10274,3749,59345,0.5955,0.9566,0.582,0.7237,0.6653,0.4048,0.5033,0.9043,0.5502,0.6841,102.0085,0.1623,1.4701,0.7453,0.8377,1110499.33,1325629.0,675332.33,1.0,1.0
sVa_BigO_L09,HPE,11028,6304,11028,557.3333,8775,2253,0,0,6304,0.6363,1.0,0.6363,0.7777,0.7957,0.5063,0.6188,0.9495,0.6041,0.7384,21.1058,0.0404,0.4913,0.9157,0.9596,472416.67,492307.0,83004.33,0.4254,0.3714
sVa_BigO_L09,FRE,10892,6441,10892,340.0,9768,1123,0,0,6441,0.6284,1.0,0.6284,0.7718,0.8969,0.5636,0.6922,0.9688,0.6088,0.7477,8.6743,0.3153,0.0784,0.7776,0.6847,154293.33,225340.33,100243.67,0.1389,0.17
sVa_BigO_L09,CDE,11028,6304,11028,57.5833,10803,225,0,0,6304,0.6363,1.0,0.6363,0.7777,0.9796,0.6233,0.7618,0.9948,0.633,0.7737,32.2616,0.4263,0.1141,0.7333,0.5737,85376.33,148822.0,79375.0,0.0769,0.1123
sVa_BigO_L09,UTE,11028,6304,11028,0.0,3989,7039,0,0,6304,0.6363,1.0,0.6363,0.7777,0.3617,0.2302,0.2813,1.0,0.6363,0.7777,3.8931,0.3569,2.0305,0.4567,0.6431,66172.0,48768.33,52990.33,0.0596,0.0368
sVa_BigO_L09,GRE,11028,6304,11028,90.0,10758,270,0,0,6304,0.6363,1.0,0.6363,0.7777,0.9755,0.6207,0.7587,0.9918,0.6311,0.7714,3.1414,0.3425,0.0217,0.8072,0.6575,57010.0,86700.67,33424.0,0.0513,0.0654
sVa_BigO_L09,TVE,11028,6304,11028,2588.3333,329,10699,0,0,6304,0.6363,1.0,0.6363,0.7777,0.0298,0.019,0.0232,0.7653,0.4869,0.5952,7.4359,0.5166,0.5068,0.5938,0.4834,55540.33,114897.33,93347.0,0.05,0.0867
sVa_BigO_L09,FGE,9724,7608,2736,313.75,1536,1200,6988,3114,4494,0.561,0.4677,0.3784,0.4183,0.2626,0.2124,0.2348,0.4141,0.335,0.3704,11.1293,0.2818,0.411,0.1884,0.7182,85527.33,66724.67,108308.0,0.077,0.0503
sVa_BigO_L09,EQE,11028,6304,11028,0.0,10459,569,0,0,6304,0.6363,1.0,0.6363,0.7777,0.9484,0.6035,0.7376,1.0,0.6363,0.7777,2.3985,0.3569,0.0123,0.8132,0.6431,44114.67,68599.67,25623.67,0.0397,0.0517
sVa_BigO_L09,BME,6112,11221,2826,566.8333,1048,1777,3286,635,10586,0.3526,0.8165,0.2107,0.335,0.3029,0.0781,0.1242,0.6527,0.1684,0.2677,11.9686,0.2257,2.3502,0.3261,0.7743,90048.67,73469.0,99016.33,0.0811,0.0554
