Test ID,Item,Correct,Incorrect,TP,Inacc,APT,ITP,TN,FP,FN,Basic Acc,Precision,Recall,F-Score,M Precision,M Recall,M F-Score,FS Precision,FS Recall,FS F-Score,RMSE,NDE,MAPE,Kolter,Est Acc,Estimated,Actual,Diff,Est of Total,Actual of Total
sVa_Bigz_L10,*TL,158299,15022,145119,5605.7777,96091,49025,13180,843,14179,0.9133,0.9942,0.911,0.9508,0.6583,0.6032,0.6295,0.9558,0.8758,0.9141,86.8815,0.0294,0.3791,0.8693,0.9706,1329797.01,1370096.67,358171.66,1.0,1.0
sVa_Bigz_L10,HPE,17262,70,17262,607.9167,14764,2498,0,0,70,0.996,1.0,0.996,0.998,0.8553,0.8518,0.8535,0.9648,0.9609,0.9628,19.8024,0.0666,0.6474,0.9427,0.9334,525106.67,492307.0,56415.67,0.3949,0.3593
sVa_Bigz_L10,FRE,17248,85,17248,331.8333,16140,1107,0,0,85,0.9951,1.0,0.9951,0.9975,0.9358,0.9312,0.9335,0.9808,0.976,0.9784,3.7564,0.0504,0.0921,0.9521,0.9496,236690.67,225340.33,21602.33,0.178,0.1645
sVa_Bigz_L10,CDE,17262,70,17262,92.8333,17037,225,0,0,70,0.996,1.0,0.996,0.998,0.987,0.983,0.985,0.9946,0.9906,0.9926,41.1718,0.5129,0.0182,0.7341,0.4871,72489.0,148822.0,79148.33,0.0545,0.1086
sVa_Bigz_L10,UTE,17262,70,17262,0.0,6263,10999,0,0,70,0.996,1.0,0.996,0.998,0.3628,0.3614,0.3621,1.0,0.996,0.998,3.9897,1.1238,3.1728,0.4342,-0.1238,103574.0,48768.33,55190.33,0.0779,0.0356
sVa_Bigz_L10,GRE,17262,70,17262,4.4444,17249,13,0,0,70,0.996,1.0,0.996,0.998,0.9992,0.9952,0.9972,0.9997,0.9957,0.9977,0.3744,0.0038,0.0008,0.9974,0.9962,86370.0,86700.67,447.33,0.0649,0.0633
sVa_Bigz_L10,TVE,17262,70,17262,3881.3333,176,17086,0,0,70,0.996,1.0,0.996,0.998,0.0102,0.0102,0.0102,0.7752,0.772,0.7736,4.9552,0.4937,0.545,0.7346,0.5063,58167.67,114897.33,60994.33,0.0437,0.0839
sVa_Bigz_L10,FGE,14060,3272,4752,47.0,4498,254,9308,794,2478,0.8112,0.8568,0.6573,0.7439,0.811,0.6221,0.7041,0.8484,0.6508,0.7366,5.1499,0.1517,0.089,0.773,0.8483,56600.67,66724.67,30298.67,0.0426,0.0487
sVa_Bigz_L10,EQE,17262,70,17262,0.0,16364,897,0,0,70,0.996,1.0,0.996,0.998,0.948,0.9442,0.9461,1.0,0.996,0.998,0.3549,0.0066,0.0192,0.9902,0.9934,69049.33,68599.67,1345.67,0.0519,0.0501
sVa_Bigz_L10,BME,6157,11175,2285,195.25,1954,331,3872,49,11126,0.3552,0.979,0.1704,0.2903,0.8372,0.1457,0.2482,0.8954,0.1558,0.2654,4.5257,0.1067,0.4021,0.8283,0.8933,65631.33,73469.0,25236.33,0.0494,0.0536
sVa_Bigz_L10,OFE,17262,70,17262,445.1667,1646,15615,0,0,70,0.996,1.0,0.996,0.998,0.0954,0.095,0.0952,0.9742,0.9703,0.9722,2.8011,0.262,0.7516,0.6909,0.738,56117.67,44467.67,27492.67,0.0422,0.0325
