Test ID,Item,Correct,Incorrect,TP,Inacc,APT,ITP,TN,FP,FN,Basic Acc,Precision,Recall,F-Score,M Precision,M Recall,M F-Score,FS Precision,FS Recall,FS F-Score,RMSE,NDE,MAPE,Kolter,Est Acc,Estimated,Actual,Diff,Est of Total,Actual of Total
sVa_BigO_L09,*TL,123289,32699,113058,5086.4721,80973,32083,10231,3791,28908,0.7904,0.9676,0.7964,0.8737,0.693,0.5704,0.6258,0.924,0.7605,0.8343,67.5512,0.0607,0.8103,0.857,0.9393,1245109.99,1325629.0,379140.33,1.0,1.0
sVa_BigO_L09,HPE,15318,2014,15318,825.25,11956,3362,0,0,2014,0.8838,1.0,0.8838,0.9383,0.7805,0.6898,0.7324,0.9461,0.8362,0.8878,11.7412,0.0184,0.2075,0.9635,0.9816,483265.33,492307.0,35897.0,0.3881,0.3714
sVa_BigO_L09,FRE,15078,2254,15078,466.75,13328,1749,0,0,2254,0.87,1.0,0.87,0.9305,0.884,0.769,0.8225,0.969,0.843,0.9016,5.6239,0.0684,0.094,0.8897,0.9316,209924.0,225340.33,49725.67,0.1686,0.17
sVa_BigO_L09,CDE,15318,2014,15318,23.5833,15224,94,0,0,2014,0.8838,1.0,0.8838,0.9383,0.9939,0.8784,0.9326,0.9985,0.8824,0.9369,22.694,0.2079,0.0229,0.8828,0.7921,117877.33,148822.0,34891.33,0.0947,0.1123
sVa_BigO_L09,UTE,15318,2014,15318,0.0,5633,9685,0,0,2014,0.8838,1.0,0.8838,0.9383,0.3677,0.325,0.345,1.0,0.8838,0.9383,3.925,0.8847,2.7938,0.4493,0.1153,91912.0,48768.33,53711.0,0.0738,0.0368
sVa_BigO_L09,GRE,15318,2014,15318,21.2222,15255,63,0,0,2014,0.8838,1.0,0.8838,0.9383,0.9959,0.8802,0.9345,0.9986,0.8826,0.937,1.7567,0.1118,0.0049,0.9393,0.8882,77004.0,86700.67,10518.0,0.0618,0.0654
sVa_BigO_L09,TVE,15318,2014,15318,3245.3333,515,14803,0,0,2014,0.8838,1.0,0.8838,0.9383,0.0336,0.0297,0.0315,0.7881,0.6966,0.7395,5.5755,0.471,0.5136,0.7023,0.529,60775.33,114897.33,68406.0,0.0488,0.0867
sVa_BigO_L09,FGE,10252,7081,3764,252.0,2748,1015,6488,3614,3467,0.5915,0.5102,0.5205,0.5153,0.3725,0.3801,0.3763,0.476,0.4857,0.4808,8.7472,0.1534,0.3161,0.3878,0.8466,76957.33,66724.67,81704.0,0.0618,0.0503
sVa_BigO_L09,EQE,15318,2014,15318,0.0,14532,786,0,0,2014,0.8838,1.0,0.8838,0.9383,0.9487,0.8384,0.8901,1.0,0.8838,0.9383,1.3694,0.1068,0.0169,0.9351,0.8932,61274.67,68599.67,8898.33,0.0492,0.0517
sVa_BigO_L09,BME,6051,11280,2308,252.3333,1782,526,3743,177,11103,0.3491,0.9288,0.1721,0.2904,0.7171,0.1329,0.2242,0.8272,0.1533,0.2587,6.1183,0.1,0.5388,0.7592,0.9,66120.0,73469.0,35389.0,0.0531,0.0554
