Test ID,Item,Correct,Incorrect,TP,Inacc,APT,ITP,TN,FP,FN,Basic Acc,Precision,Recall,F-Score,M Precision,M Recall,M F-Score,FS Precision,FS Recall,FS F-Score,RMSE,NDE,MAPE,Kolter,Est Acc,Estimated,Actual,Diff,Est of Total,Actual of Total
sVa_BigO_L05,*TL,33874,52787,33874,1494.1389,24656,9218,0,0,52787,0.3909,1.0,0.3909,0.5621,0.7279,0.2845,0.4091,0.9559,0.3736,0.5372,96.7737,0.2972,1.2913,0.7014,0.7028,704169.67,1001938.33,598293.34,1.0,1.0
sVa_BigO_L05,HPE,6797,10535,6797,477.8333,4929,1868,0,0,10535,0.3922,1.0,0.3922,0.5634,0.7252,0.2844,0.4086,0.9297,0.3646,0.5238,37.7523,0.0747,1.3588,0.7922,0.9253,455549.67,492307.0,204618.67,0.6469,0.4914
sVa_BigO_L05,FRE,6686,10647,6686,538.1667,5089,1597,0,0,10647,0.3857,1.0,0.3857,0.5567,0.7611,0.2936,0.4237,0.9195,0.3547,0.5119,11.5003,0.5137,0.1121,0.6393,0.4863,109592.0,225340.33,162561.0,0.1556,0.2249
sVa_BigO_L05,CDE,6797,10535,6797,59.25,6576,221,0,0,10535,0.3922,1.0,0.3922,0.5634,0.9675,0.3794,0.5451,0.9913,0.3887,0.5584,39.396,0.6273,0.184,0.6006,0.3727,55460.33,148822.0,118865.0,0.0788,0.1485
sVa_BigO_L05,UTE,6797,10535,6797,0.0,2521,4276,0,0,10535,0.3922,1.0,0.3922,0.5634,0.3709,0.1455,0.209,1.0,0.3922,0.5634,3.7919,0.1636,1.2335,0.4797,0.8364,40788.0,48768.33,50745.0,0.0579,0.0487
sVa_BigO_L05,GRE,6797,10535,6797,418.8889,5541,1256,0,0,10535,0.3922,1.0,0.3922,0.5634,0.8152,0.3197,0.4593,0.9384,0.368,0.5287,4.3332,0.5066,0.1015,0.6453,0.4934,42779.67,86700.67,61503.67,0.0608,0.0865
