Test ID,Item,Correct,Incorrect,TP,Inacc,APT,ITP,TN,FP,FN,Basic Acc,Precision,Recall,F-Score,M Precision,M Recall,M F-Score,FS Precision,FS Recall,FS F-Score,RMSE,NDE,MAPE,Kolter,Est Acc,Estimated,Actual,Diff,Est of Total,Actual of Total
sVa_Bigz_L09,*TL,141931,14057,128808,4956.3055,96225,32582,13123,900,13157,0.9099,0.9931,0.9073,0.9483,0.7419,0.6778,0.7084,0.9549,0.8724,0.9118,84.0802,0.0326,0.3423,0.8774,0.9674,1282407.33,1325629.0,325057.0,1.0,1.0
sVa_Bigz_L09,HPE,17307,25,17307,532.8333,15113,2194,0,0,25,0.9986,1.0,0.9986,0.9993,0.8732,0.872,0.8726,0.9692,0.9678,0.9685,21.4099,0.0838,0.7476,0.936,0.9162,533560.33,492307.0,63032.67,0.4161,0.3714
sVa_Bigz_L09,FRE,17307,25,17307,175.3333,16698,609,0,0,25,0.9986,1.0,0.9986,0.9993,0.9648,0.9634,0.9641,0.9899,0.9884,0.9891,2.5896,0.0276,0.0667,0.9665,0.9724,231552.0,225340.33,15117.0,0.1806,0.17
sVa_Bigz_L09,CDE,17307,25,17307,118.9167,17016,291,0,0,25,0.9986,1.0,0.9986,0.9993,0.9832,0.9818,0.9825,0.9931,0.9917,0.9924,41.3091,0.5247,0.0325,0.7301,0.4753,70741.33,148822.0,80322.0,0.0552,0.1123
sVa_Bigz_L09,UTE,17307,25,17307,0.0,6280,11027,0,0,25,0.9986,1.0,0.9986,0.9993,0.3629,0.3623,0.3626,1.0,0.9986,0.9993,3.9902,1.1294,3.181,0.434,-0.1294,103846.0,48768.33,55201.67,0.081,0.0368
sVa_Bigz_L09,GRE,17307,25,17307,5.2222,17292,15,0,0,25,0.9986,1.0,0.9986,0.9993,0.9991,0.9977,0.9984,0.9997,0.9983,0.999,0.2853,0.001,0.001,0.9986,0.999,86613.0,86700.67,237.0,0.0675,0.0654
sVa_Bigz_L09,TVE,17307,25,17307,3839.6667,343,16964,0,0,25,0.9986,1.0,0.9986,0.9993,0.0198,0.0198,0.0198,0.7781,0.777,0.7775,5.0221,0.4769,0.55,0.7333,0.5231,60101.33,114897.33,61279.33,0.0469,0.0867
sVa_Bigz_L09,FGE,14629,2703,5371,45.3333,5114,257,9258,844,1859,0.844,0.8642,0.7429,0.799,0.8228,0.7073,0.7607,0.8569,0.7366,0.7922,4.6841,0.0838,0.0876,0.8255,0.9162,61130.67,66724.67,23283.33,0.0477,0.0503
sVa_Bigz_L09,EQE,17307,25,17307,0.0,16408,899,0,0,25,0.9986,1.0,0.9986,0.9993,0.9481,0.9467,0.9474,1.0,0.9986,0.9993,0.2905,0.0092,0.0192,0.9915,0.9908,69230.67,68599.67,1167.0,0.054,0.0517
sVa_Bigz_L09,BME,6153,11179,2288,239.0,1961,326,3865,56,11123,0.355,0.9761,0.1706,0.2904,0.837,0.1462,0.2489,0.8741,0.1528,0.2601,4.4994,0.1067,0.3711,0.827,0.8933,65632.0,73469.0,25417.0,0.0512,0.0554
