Test ID,Item,Correct,Incorrect,TP,Inacc,APT,ITP,TN,FP,FN,Basic Acc,Precision,Recall,F-Score,M Precision,M Recall,M F-Score,FS Precision,FS Recall,FS F-Score,RMSE,NDE,MAPE,Kolter,Est Acc,Estimated,Actual,Diff,Est of Total,Actual of Total
sVa_BigO_L10,*TL,84175,89146,73414,4929.4443,44201,29211,10761,3262,85884,0.4857,0.9575,0.4609,0.6223,0.5765,0.2775,0.3747,0.8932,0.4299,0.5804,141.4689,0.251,2.5576,0.6239,0.749,1026167.01,1370096.67,1030676.34,1.0,1.0
sVa_BigO_L10,HPE,8641,8691,8641,662.5833,6140,2500,0,0,8691,0.4986,1.0,0.4986,0.6654,0.7106,0.3543,0.4728,0.9233,0.4603,0.6143,45.9923,0.0499,2.0504,0.7183,0.9501,467740.67,492307.0,277363.67,0.4558,0.3593
sVa_BigO_L10,FRE,8523,8810,8523,340.5,7598,925,0,0,8810,0.4917,1.0,0.4917,0.6592,0.8915,0.4384,0.5878,0.96,0.4721,0.6329,10.3251,0.4379,0.0841,0.7052,0.5621,126657.0,225340.33,132865.33,0.1234,0.1645
sVa_BigO_L10,CDE,8641,8691,8641,88.75,8292,349,0,0,8691,0.4986,1.0,0.4986,0.6654,0.9596,0.4784,0.6385,0.9897,0.4934,0.6585,37.7697,0.5669,0.188,0.6294,0.4331,64452.0,148822.0,110319.33,0.0628,0.1086
sVa_BigO_L10,UTE,8641,8691,8641,0.0,3056,5585,0,0,8691,0.4986,1.0,0.4986,0.6654,0.3537,0.1763,0.2353,1.0,0.4986,0.6654,3.8835,0.0631,1.6112,0.4589,0.9369,51848.0,48768.33,52775.0,0.0505,0.0356
sVa_BigO_L10,GRE,8641,8691,8641,64.4444,8448,193,0,0,8691,0.4986,1.0,0.4986,0.6654,0.9777,0.4874,0.6505,0.9925,0.4948,0.6604,3.6193,0.4863,0.0155,0.7415,0.5137,44541.33,86700.67,44828.67,0.0434,0.0633
sVa_BigO_L10,TVE,8641,8691,8641,2236.5833,126,8515,0,0,8691,0.4986,1.0,0.4986,0.6654,0.0146,0.0073,0.0097,0.7412,0.3695,0.4932,8.3689,0.6191,0.4472,0.5441,0.3809,43764.67,114897.33,104756.67,0.0426,0.0839
sVa_BigO_L10,FGE,9534,7798,2056,256.4167,1101,955,7478,2624,5174,0.5501,0.4393,0.2844,0.3453,0.2353,0.1523,0.1849,0.3845,0.2489,0.3022,11.1714,0.1143,0.3688,0.1891,0.8857,74352.67,66724.67,108212.67,0.0725,0.0487
sVa_BigO_L10,EQE,8641,8691,8641,0.0,8202,438,0,0,8691,0.4986,1.0,0.4986,0.6654,0.9493,0.4733,0.6317,1.0,0.4986,0.6654,2.8112,0.4961,0.0096,0.7455,0.5039,34565.33,68599.67,34911.67,0.0337,0.0501
sVa_BigO_L10,BME,5631,11701,2348,535.8333,545,1803,3283,638,11063,0.3249,0.7863,0.1751,0.2864,0.1825,0.0406,0.0664,0.6069,0.1351,0.221,13.2551,0.0869,2.5717,0.1957,0.9131,79854.67,73469.0,118177.0,0.0778,0.0536
sVa_BigO_L10,OFE,8641,8691,8641,744.3333,693,7948,0,0,8691,0.4986,1.0,0.4986,0.6654,0.0802,0.04,0.0534,0.9139,0.4556,0.6081,4.2724,0.1367,0.7168,0.4775,0.8633,38390.67,44467.67,46466.33,0.0374,0.0325
