Test ID,Item,Correct,Incorrect,TP,Inacc,APT,ITP,TN,FP,FN,Basic Acc,Precision,Recall,F-Score,M Precision,M Recall,M F-Score,FS Precision,FS Recall,FS F-Score,RMSE,NDE,MAPE,Kolter,Est Acc,Estimated,Actual,Diff,Est of Total,Actual of Total
sVa_BigO_L06,*TL,102635,1362,102635,4803.2501,70646,31987,0,0,1362,0.9869,1.0,0.9869,0.9934,0.6883,0.6793,0.6838,0.9532,0.9407,0.9469,56.4413,0.0574,0.2934,0.9042,0.9426,1052774.33,1116835.66,214079.33,1.0,1.0
sVa_BigO_L06,HPE,17106,227,17106,919.8333,13314,3791,0,0,227,0.9869,1.0,0.9869,0.9934,0.7784,0.7682,0.7733,0.9462,0.9338,0.94,9.5739,0.0007,0.1609,0.974,0.9993,491945.0,492307.0,25612.0,0.4673,0.4408
sVa_BigO_L06,FRE,17105,227,17105,66.9167,16840,265,0,0,227,0.9869,1.0,0.9869,0.9934,0.9845,0.9716,0.978,0.9961,0.983,0.9895,1.8817,0.002,0.0481,0.97,0.998,224900.33,225340.33,13510.67,0.2136,0.2018
sVa_BigO_L06,CDE,17106,227,17106,11.1667,17061,44,0,0,227,0.9869,1.0,0.9869,0.9934,0.9974,0.9844,0.9909,0.9993,0.9863,0.9928,35.8603,0.3936,0.0082,0.7975,0.6064,90243.67,148822.0,60286.33,0.0857,0.1333
sVa_BigO_L06,UTE,17106,227,17106,0.0,6261,10845,0,0,227,0.9869,1.0,0.9869,0.9934,0.366,0.3612,0.3636,1.0,0.9869,0.9934,3.9633,1.1046,3.1283,0.4404,-0.1046,102636.0,48768.33,54584.33,0.0975,0.0437
sVa_BigO_L06,GRE,17106,227,17106,6.6667,17086,20,0,0,227,0.9869,1.0,0.9869,0.9934,0.9988,0.9857,0.9922,0.9996,0.9865,0.993,0.6201,0.0122,0.0014,0.9926,0.9878,85644.33,86700.67,1275.67,0.0814,0.0776
sVa_BigO_L06,TVE,17106,227,17106,3798.6667,84,17022,0,0,227,0.9869,1.0,0.9869,0.9934,0.0049,0.0048,0.0048,0.7779,0.7677,0.7728,4.542,0.5004,0.5272,0.7441,0.4996,57405.0,114897.33,58810.33,0.0545,0.1029
