Test ID,Item,Correct,Incorrect,TP,Inacc,APT,ITP,TN,FP,FN,Basic Acc,Precision,Recall,F-Score,M Precision,M Recall,M F-Score,FS Precision,FS Recall,FS F-Score,RMSE,NDE,MAPE,Kolter,Est Acc,Estimated,Actual,Diff,Est of Total,Actual of Total
sVa_Bigz_L10,*TL,162178,11152,152076,9561.75,90108,61961,10102,3921,7231,0.9357,0.9749,0.9546,0.9646,0.5777,0.5656,0.5716,0.9136,0.8946,0.904,151.4052,0.1271,4.9357,0.5741,0.8729,1195999.99,1370096.67,1167024.66,1.0,1.0
sVa_Bigz_L10,HPE,17333,0,17333,1301.3333,12126,5206,0,0,0,1.0,1.0,1.0,1.0,0.6996,0.6996,0.6996,0.9249,0.9249,0.9249,61.0946,0.8592,0.296,0.5609,0.1408,69333.33,492307.0,432332.33,0.058,0.3593
sVa_Bigz_L10,FRE,17333,0,17333,14.9167,17300,32,0,0,0,1.0,1.0,1.0,1.0,0.9982,0.9982,0.9982,0.9991,0.9991,0.9991,1.4555,0.0,0.0425,0.978,1.0,225333.33,225340.33,9908.33,0.1884,0.1645
sVa_Bigz_L10,CDE,17333,0,17333,120.0833,17047,285,0,0,0,1.0,1.0,1.0,1.0,0.9836,0.9836,0.9836,0.9931,0.9931,0.9931,41.3282,0.5341,0.0174,0.7329,0.4659,69333.33,148822.0,79491.33,0.058,0.1086
sVa_Bigz_L10,UTE,17333,0,17333,0.0,6287,11045,0,0,0,1.0,1.0,1.0,1.0,0.3627,0.3627,0.3627,1.0,1.0,1.0,3.9915,1.1325,3.1862,0.4337,-0.1325,104000.0,48768.33,55231.67,0.087,0.0356
sVa_Bigz_L10,GRE,17333,0,17333,1.6667,17328,5,0,0,0,1.0,1.0,1.0,1.0,0.9997,0.9997,0.9997,0.9999,0.9999,0.9999,0.1233,0.0004,0.0002,0.9998,0.9996,86666.67,86700.67,37.33,0.0725,0.0633
sVa_Bigz_L10,TVE,17333,0,17333,4811.25,0,17333,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0,0.7224,0.7224,0.7224,7.8125,0.6983,0.5871,0.6509,0.3017,34666.67,114897.33,80232.0,0.029,0.0839
sVa_Bigz_L10,FGE,10102,7231,0,0.0,0,0,10102,0,7231,0.5828,0,0.0,0,0,0.0,0,0,0.0,0,7.0752,1.0,0.0,0.5,0.0,0.0,66724.67,66724.67,0.0,0.0487
sVa_Bigz_L10,EQE,17333,0,17333,0.0,16432,900,0,0,0,1.0,1.0,1.0,1.0,0.9481,0.9481,0.9481,1.0,1.0,1.0,0.2489,0.0107,0.0193,0.9922,0.9893,69333.33,68599.67,1069.67,0.058,0.0501
sVa_Bigz_L10,BME,13412,3921,13412,2893.9167,2062,11349,0,3921,0,0.7738,0.7738,1.0,0.8725,0.119,0.1538,0.1342,0.6068,0.7842,0.6842,25.5076,5.606,17.3617,-1.8262,-4.606,485333.33,73469.0,415276.33,0.4058,0.0536
sVa_Bigz_L10,OFE,17333,0,17333,418.5833,1526,15806,0,0,0,1.0,1.0,1.0,1.0,0.088,0.088,0.088,0.9759,0.9759,0.9759,2.7679,0.1694,0.6978,0.6995,0.8306,52000.0,44467.67,26721.0,0.0435,0.0325
