Test ID,Item,Correct,Incorrect,TP,Inacc,APT,ITP,TN,FP,FN,Basic Acc,Precision,Recall,F-Score,M Precision,M Recall,M F-Score,FS Precision,FS Recall,FS F-Score,RMSE,NDE,MAPE,Kolter,Est Acc,Estimated,Actual,Diff,Est of Total,Actual of Total
sVa_Bigz_L10,*TL,159250,14077,146644,5524.166800000001,98076,48563,12606,1416,12661,0.9188,0.9904,0.9205,0.9542,0.6624,0.6157,0.6382,0.9531,0.8858,0.9182,74.1535,0.0276,0.474,0.8841,0.9724,1332251.02,1370096.67,317472.34,1.0,1.0
sVa_Bigz_L10,HPE,17325,8,17325,566.6667,14964,2360,0,0,8,0.9995,1.0,0.9995,0.9997,0.8638,0.8634,0.8636,0.9673,0.9668,0.967,10.4477,0.0141,0.1758,0.9756,0.9859,499265.67,492307.0,24018.67,0.3748,0.3593
sVa_Bigz_L10,FRE,17325,8,17325,108.4167,16900,424,0,0,8,0.9995,1.0,0.9995,0.9997,0.9755,0.9751,0.9753,0.9937,0.9933,0.9935,1.4832,0.0152,0.0532,0.9737,0.9848,228773.67,225340.33,11842.67,0.1717,0.1645
sVa_Bigz_L10,CDE,17325,8,17325,100.6667,17055,269,0,0,8,0.9995,1.0,0.9995,0.9997,0.9845,0.984,0.9842,0.9942,0.9937,0.9939,39.9937,0.504,0.025,0.7434,0.496,73817.67,148822.0,76373.0,0.0554,0.1086
sVa_Bigz_L10,UTE,17325,8,17325,0.0,6285,11040,0,0,8,0.9995,1.0,0.9995,0.9997,0.3628,0.3626,0.3627,1.0,0.9995,0.9997,3.991,1.1315,3.1846,0.4338,-0.1315,103950.0,48768.33,55221.0,0.078,0.0356
sVa_Bigz_L10,GRE,17325,8,17325,5.6667,17308,17,0,0,8,0.9995,1.0,0.9995,0.9997,0.999,0.9986,0.9988,0.9997,0.9992,0.9994,0.2453,0.0001,0.0011,0.9991,0.9999,86709.0,86700.67,159.67,0.0651,0.0633
sVa_Bigz_L10,TVE,17325,8,17325,3575.4167,329,16996,0,0,8,0.9995,1.0,0.9995,0.9997,0.019,0.019,0.019,0.7936,0.7933,0.7934,5.017,0.4322,0.5457,0.7355,0.5678,65234.0,114897.33,60782.0,0.049,0.0839
sVa_Bigz_L10,FGE,14425,2907,5674,68.8333,5312,362,8751,1351,1556,0.8323,0.8077,0.7848,0.7961,0.7562,0.7347,0.7453,0.7979,0.7753,0.7864,5.0479,0.0706,0.1331,0.7863,0.9294,71432.67,66724.67,28514.0,0.0536,0.0487
sVa_Bigz_L10,EQE,17325,8,17325,0.0,16425,899,0,0,8,0.9995,1.0,0.9995,0.9997,0.9481,0.9477,0.9479,1.0,0.9995,0.9997,0.2618,0.0102,0.0192,0.992,0.9898,69300.0,68599.67,1098.33,0.052,0.0501
sVa_Bigz_L10,BME,6225,11106,2370,219.25,2003,367,3855,65,11041,0.3592,0.9733,0.1767,0.2991,0.8226,0.1494,0.2529,0.8833,0.1604,0.2715,4.4336,0.0705,0.4342,0.8306,0.9295,68286.67,73469.0,24895.67,0.0513,0.0536
sVa_Bigz_L10,OFE,17325,8,17325,879.25,1495,15829,0,0,8,0.9995,1.0,0.9995,0.9997,0.0863,0.0863,0.0863,0.9492,0.9488,0.949,3.2323,0.4726,0.9782,0.6113,0.5274,65481.67,44467.67,34567.33,0.0492,0.0325
