Test ID,Item,Correct,Incorrect,TP,Inacc,APT,ITP,TN,FP,FN,Basic Acc,Precision,Recall,F-Score,M Precision,M Recall,M F-Score,FS Precision,FS Recall,FS F-Score,RMSE,NDE,MAPE,Kolter,Est Acc,Estimated,Actual,Diff,Est of Total,Actual of Total
sVa_BigO_L07,*TL,81025,40300,74218,4138.4167,50132,24084,6807,3295,37005,0.6678,0.9575,0.6673,0.7865,0.6468,0.4507,0.5312,0.9041,0.6301,0.7426,78.6812,0.153,0.9955,0.7908,0.847,1002470.32,1183560.33,495094.0,1.0,1.0
sVa_BigO_L07,HPE,11904,5428,11904,571.75,9574,2330,0,0,5428,0.6868,1.0,0.6868,0.8143,0.8043,0.5524,0.655,0.952,0.6538,0.7752,14.3244,0.0545,0.1875,0.9462,0.9455,465485.33,492307.0,52977.67,0.4643,0.416
sVa_BigO_L07,FRE,11596,5736,11596,255.1667,10659,936,0,0,5736,0.6691,1.0,0.6691,0.8017,0.9193,0.615,0.737,0.978,0.6543,0.7841,7.8429,0.2951,0.061,0.8063,0.7049,158845.0,225340.33,87316.67,0.1585,0.1904
sVa_BigO_L07,CDE,11904,5428,11904,53.9167,11694,210,0,0,5428,0.6868,1.0,0.6868,0.8143,0.9824,0.6747,0.8,0.9955,0.6837,0.8107,31.2819,0.3746,0.1197,0.7559,0.6254,93077.0,148822.0,72647.0,0.0928,0.1257
sVa_BigO_L07,UTE,11904,5428,11904,0.0,4420,7484,0,0,5428,0.6868,1.0,0.6868,0.8143,0.3713,0.255,0.3024,1.0,0.6868,0.8143,3.8572,0.4646,2.159,0.465,0.5354,71428.0,48768.33,52186.33,0.0713,0.0412
sVa_BigO_L07,GRE,11904,5428,11904,79.6667,11665,239,0,0,5428,0.6868,1.0,0.6868,0.8143,0.9799,0.673,0.798,0.9933,0.6822,0.8089,2.9176,0.2945,0.0191,0.8338,0.7055,61168.33,86700.67,28822.33,0.061,0.0733
sVa_BigO_L07,TVE,11904,5428,11904,2843.0833,312,11592,0,0,5428,0.6868,1.0,0.6868,0.8143,0.0262,0.018,0.0213,0.7612,0.5228,0.6199,7.7879,0.426,0.6133,0.5713,0.574,65948.33,114897.33,98512.33,0.0658,0.0971
sVa_BigO_L07,FGE,9909,7424,3102,334.8333,1808,1293,6807,3295,4129,0.5717,0.4849,0.429,0.4552,0.2827,0.2501,0.2654,0.4326,0.3827,0.4061,10.6693,0.2966,0.3985,0.2309,0.7034,86518.33,66724.67,102631.67,0.0863,0.0564
