Test ID,Item,Correct,Incorrect,TP,Inacc,APT,ITP,TN,FP,FN,Basic Acc,Precision,Recall,F-Score,M Precision,M Recall,M F-Score,FS Precision,FS Recall,FS F-Score,RMSE,NDE,MAPE,Kolter,Est Acc,Estimated,Actual,Diff,Est of Total,Actual of Total
sVa_BigO_L03,*TL,51459,537,51459,389.8333,49788,1671,0,0,537,0.9897,1.0,0.9897,0.9948,0.9675,0.9575,0.9625,0.9924,0.9822,0.9873,45.0899,0.051,0.1069,0.9498,0.949,822281.33,866469.33,86974.0,1.0,1.0
sVa_BigO_L03,HPE,17153,179,17153,371.25,15547,1606,0,0,179,0.9897,1.0,0.9897,0.9948,0.9064,0.897,0.9017,0.9784,0.9683,0.9733,9.872,0.0186,0.1313,0.9778,0.9814,501486.33,492307.0,21900.0,0.6099,0.5682
sVa_BigO_L03,FRE,17153,179,17153,9.5833,17123,30,0,0,179,0.9897,1.0,0.9897,0.9948,0.9983,0.9879,0.9931,0.9994,0.9891,0.9942,1.6845,0.0049,0.0427,0.974,0.9951,224235.0,225340.33,11704.67,0.2727,0.2601
sVa_BigO_L03,CDE,17153,179,17153,9.0,17118,35,0,0,179,0.9897,1.0,0.9897,0.9948,0.998,0.9877,0.9928,0.9995,0.9892,0.9943,33.5334,0.3512,0.0037,0.8207,0.6488,96560.0,148822.0,53369.33,0.1174,0.1718
