Test ID,Item,Correct,Incorrect,TP,Inacc,APT,ITP,TN,FP,FN,Basic Acc,Precision,Recall,F-Score,M Precision,M Recall,M F-Score,FS Precision,FS Recall,FS F-Score,RMSE,NDE,MAPE,Kolter,Est Acc,Estimated,Actual,Diff,Est of Total,Actual of Total
sVa_BigO_L04,*TL,24802,44526,24802,1334.0833,16387,8412,0,0,44526,0.3577,1.0,0.3577,0.5269,0.6608,0.2364,0.3482,0.9462,0.3385,0.4986,100.547,0.2082,1.895,0.659,0.7918,724707.34,915237.66,624159.66,1.0,1.0
sVa_BigO_L04,HPE,6226,11106,6226,577.5833,4016,2209,0,0,11106,0.3592,1.0,0.3592,0.5285,0.6451,0.2317,0.3409,0.9072,0.3259,0.4795,44.3635,0.0425,2.3481,0.7275,0.9575,513224.67,492307.0,268279.67,0.7082,0.5379
sVa_BigO_L04,FRE,6124,11208,6124,657.9167,4250,1873,0,0,11208,0.3533,1.0,0.3533,0.5221,0.6941,0.2452,0.3624,0.8926,0.3154,0.4661,12.158,0.5185,0.1384,0.6101,0.4815,108499.0,225340.33,175731.33,0.1497,0.2462
sVa_BigO_L04,CDE,6226,11106,6226,98.5833,5857,368,0,0,11106,0.3592,1.0,0.3592,0.5285,0.9409,0.3379,0.4972,0.9842,0.3535,0.5202,40.2204,0.559,0.3225,0.5662,0.441,65625.67,148822.0,129114.33,0.0906,0.1626
sVa_BigO_L04,UTE,6226,11106,6226,0.0,2264,3962,0,0,11106,0.3592,1.0,0.3592,0.5285,0.3636,0.1306,0.1922,1.0,0.3592,0.5285,3.8051,0.234,1.143,0.4768,0.766,37358.0,48768.33,51034.33,0.0515,0.0533
