Test ID,Item,Correct,Incorrect,TP,Inacc,APT,ITP,TN,FP,FN,Basic Acc,Precision,Recall,F-Score,M Precision,M Recall,M F-Score,FS Precision,FS Recall,FS F-Score,RMSE,NDE,MAPE,Kolter,Est Acc,Estimated,Actual,Diff,Est of Total,Actual of Total
sVa_BigO_L09,*TL,73902,82086,63263,4184.722299999999,42108,21151,10639,3383,78703,0.4738,0.9492,0.4456,0.6065,0.6319,0.2966,0.4037,0.8864,0.4161,0.5663,137.2692,0.2471,2.3692,0.6248,0.7529,998109.0,1325629.0,994843.35,1.0,1.0
sVa_BigO_L09,HPE,8378,8954,8378,650.5833,5934,2444,0,0,8954,0.4834,1.0,0.4834,0.6517,0.7083,0.3424,0.4616,0.9223,0.4458,0.6011,45.3582,0.0591,1.9677,0.7243,0.9409,463199.33,492307.0,271443.67,0.4641,0.3714
sVa_BigO_L09,FRE,8335,8997,8335,379.9167,7283,1052,0,0,8997,0.4809,1.0,0.4809,0.6495,0.8738,0.4202,0.5675,0.9544,0.459,0.6199,10.5121,0.4431,0.0902,0.6967,0.5569,125495.67,225340.33,136684.0,0.1257,0.17
sVa_BigO_L09,CDE,8378,8954,8378,90.9167,8023,354,0,0,8954,0.4834,1.0,0.4834,0.6517,0.9577,0.4629,0.6241,0.9891,0.4781,0.6446,37.4388,0.5385,0.2198,0.6285,0.4615,68682.33,148822.0,110589.0,0.0688,0.1123
sVa_BigO_L09,UTE,8378,8954,8378,0.0,2954,5424,0,0,8954,0.4834,1.0,0.4834,0.6517,0.3526,0.1704,0.2298,1.0,0.4834,0.6517,3.882,0.0308,1.5647,0.4593,0.9692,50270.0,48768.33,52741.67,0.0504,0.0368
sVa_BigO_L09,GRE,8378,8954,8378,90.5556,8106,271,0,0,8954,0.4834,1.0,0.4834,0.6517,0.9676,0.4677,0.6306,0.9892,0.4782,0.6447,3.7023,0.495,0.0219,0.7307,0.505,43781.67,86700.67,46699.0,0.0439,0.0654
sVa_BigO_L09,TVE,8378,8954,8378,2105.0833,189,8189,0,0,8954,0.4834,1.0,0.4834,0.6517,0.0226,0.0109,0.0147,0.7487,0.3619,0.4879,8.3884,0.5903,0.4559,0.5382,0.4097,47069.67,114897.33,106111.67,0.0472,0.0867
sVa_BigO_L09,FGE,9585,7747,2194,289.0,1127,1066,7391,2710,5037,0.553,0.4474,0.3034,0.3616,0.2299,0.1559,0.1858,0.3885,0.2634,0.3139,11.7511,0.2476,0.4284,0.1424,0.7524,83243.67,66724.67,114441.0,0.0834,0.0503
sVa_BigO_L09,EQE,8378,8954,8378,0.0,7943,434,0,0,8954,0.4834,1.0,0.4834,0.6517,0.9482,0.4583,0.6179,1.0,0.4834,0.6517,2.8546,0.5115,0.0094,0.7379,0.4885,33513.33,68599.67,35955.67,0.0336,0.0517
sVa_BigO_L09,BME,5714,11618,2466,578.6667,549,1917,3248,673,10945,0.3297,0.7856,0.1839,0.298,0.1749,0.0409,0.0663,0.6013,0.1407,0.228,13.3817,0.1277,2.6761,0.1821,0.8723,82853.33,73469.0,120177.67,0.083,0.0554
