Test ID,Item,Correct,Incorrect,TP,Inacc,APT,ITP,TN,FP,FN,Basic Acc,Precision,Recall,F-Score,M Precision,M Recall,M F-Score,FS Precision,FS Recall,FS F-Score,RMSE,NDE,MAPE,Kolter,Est Acc,Estimated,Actual,Diff,Est of Total,Actual of Total
sVa_Bigz_L09,*TL,141870,14118,128963,4436.0001,97018,31945,12907,1116,13002,0.9095,0.9914,0.9084,0.9481,0.7458,0.6834,0.7132,0.9573,0.8772,0.9155,81.9535,0.0307,0.3132,0.8823,0.9693,1284941.32,1325629.0,311997.0,1.0,1.0
sVa_Bigz_L09,HPE,17313,19,17313,542.4167,15083,2230,0,0,19,0.9989,1.0,0.9989,0.9994,0.8712,0.8702,0.8707,0.9687,0.9676,0.9681,21.7785,0.0886,0.7784,0.9344,0.9114,535932.0,492307.0,64581.67,0.4171,0.3714
sVa_Bigz_L09,FRE,17313,19,17313,91.4167,16957,356,0,0,19,0.9989,1.0,0.9989,0.9994,0.9794,0.9784,0.9789,0.9947,0.9936,0.9941,1.5901,0.0124,0.0513,0.974,0.9876,228133.33,225340.33,11735.0,0.1775,0.17
sVa_Bigz_L09,CDE,17313,19,17313,121.0,17018,295,0,0,19,0.9989,1.0,0.9989,0.9994,0.983,0.9819,0.9824,0.993,0.9919,0.9924,41.3794,0.5282,0.0301,0.7297,0.4718,70212.33,148822.0,80445.0,0.0546,0.1123
sVa_Bigz_L09,UTE,17313,19,17313,0.0,6281,11032,0,0,19,0.9989,1.0,0.9989,0.9994,0.3628,0.3624,0.3626,1.0,0.9989,0.9994,3.9908,1.1301,3.1825,0.4339,-0.1301,103882.0,48768.33,55215.0,0.0808,0.0368
sVa_Bigz_L09,GRE,17313,19,17313,10.6667,17281,32,0,0,19,0.9989,1.0,0.9989,0.9994,0.9982,0.9971,0.9976,0.9994,0.9983,0.9988,0.3449,0.0007,0.0024,0.9981,0.9993,86757.33,86700.67,321.33,0.0675,0.0654
sVa_Bigz_L09,TVE,17313,19,17313,3416.5,644,16669,0,0,19,0.9989,1.0,0.9989,0.9994,0.0372,0.0372,0.0372,0.8027,0.8018,0.8022,4.7719,0.4456,0.506,0.7506,0.5544,63698.33,114897.33,57311.0,0.0496,0.0867
sVa_Bigz_L09,FGE,14607,2725,5584,45.5833,5322,262,9023,1079,1646,0.8428,0.8381,0.7723,0.8039,0.7987,0.7361,0.7661,0.8312,0.766,0.7973,4.5715,0.0354,0.0898,0.837,0.9646,64360.0,66724.67,21753.33,0.0501,0.0503
sVa_Bigz_L09,EQE,17313,19,17313,0.0,16414,899,0,0,19,0.9989,1.0,0.9989,0.9994,0.9481,0.947,0.9475,1.0,0.9989,0.9994,0.2814,0.0095,0.0192,0.9917,0.9905,69254.67,68599.67,1143.67,0.0539,0.0517
sVa_Bigz_L09,BME,6072,11260,2188,208.4167,2018,170,3884,37,11223,0.3503,0.9834,0.1631,0.2798,0.907,0.1505,0.2582,0.8897,0.1476,0.2532,3.245,0.1464,0.1445,0.8674,0.8536,62711.33,73469.0,19491.0,0.0488,0.0554
